t,x,y,theta,loop_closure
103.228,-0.009104490435591844,0.012612344235805218,-0.04928049642779231,0
103.238,-0.009060728262477977,0.012304574148228489,-0.05960105975622153,0
103.248,-0.010057133575269477,0.013698005460693035,-0.051989989369451185,0
103.258,-0.009407080937771348,0.012488596244730029,-0.05856852690399514,0
103.268,-0.00912074999649605,0.012408839251082748,-0.05718484626316077,0
103.278,-0.006099003302015231,0.014502784051779861,-0.05281098568289255,0
103.288,-0.005903595159464891,0.01512109899497647,-0.062036645295796375,0
103.298,-0.005507942394532285,0.011214950285842868,-0.05527521985662484,0
103.308,-0.007024502042941828,0.00920531888870059,-0.056917868639932416,0
103.318,-0.010653158253718572,0.009056253849031476,-0.05704998812774152,0
103.328,-0.010019099922306618,0.00920932456406305,-0.06304103912759915,0
103.338,-0.012649966689712046,0.007774339600029602,-0.057573084830228896,0
103.348,-0.015082457611618562,0.008074018937319818,-0.04339454944680478,0
103.358,-0.016650157302079263,0.006296444681255989,-0.043337629341795796,0
103.368,-0.019217802493736884,0.009987760001194812,-0.03945862567751589,0
103.378,-0.02043145225779251,0.011271184985617156,-0.0321353278049764,0
103.388,-0.018833386515801086,0.0081193759045563,-0.026510947490375237,0
103.398,-0.019560011638305515,0.004935832970848986,-0.039845469159171934,0
103.408,-0.0183676427693751,0.009504282733851586,-0.04614349258206037,0
103.418,-0.019041571816787225,0.00971397076651341,-0.05787517098662425,0
103.428,-0.019687684094694843,0.011351372741593965,-0.06314632245440721,0
103.438,-0.020583073599371053,0.01221158014400209,-0.06894715536723806,0
103.448,-0.018770249817067777,0.014149151291546206,-0.057624324604943836,0
103.458,-0.018948981209800896,0.014870955746003691,-0.04502968189794266,0
103.468,-0.018332469904950688,0.015671914940437667,-0.03715374972627698,0
103.478,-0.01939149135582055,0.0139926509257201,-0.03399642081113744,0
103.488,-0.017923334842698882,0.015547573002971308,-0.047171947873232006,0
103.498,-0.01876204193864244,0.015737892437210514,-0.038418999037665935,0
103.508,-0.018213421213259594,0.01951410275366626,-0.03390209982614442,0
103.518,-0.01767781940106343,0.020882524330090677,-0.033853671253358295,0
103.528,-0.022337796389746783,0.022936416938679916,-0.023776883906463396,0
103.538,-0.023383964317678543,0.02492538275211089,-0.025718348805082687,0
103.548,-0.024093147174802473,0.02402407995240284,-0.01923982003943611,0
103.558,-0.023278582663252455,0.024068777440805447,-0.02628524172413275,0
103.568,-0.02149780937858072,0.02345197158202553,-0.026110723826141293,0
103.578,-0.018913274273487886,0.024822841507664756,-0.03864251768481239,0
103.588,-0.018362298067795876,0.024522084497566807,-0.03683071358768374,0
103.598,-0.017159210595910728,0.0295689140987763,-0.035664569913597184,0
103.608,-0.01578303021472638,0.029664567490346436,-0.030183177976294114,0
103.618,-0.016973073406058106,0.02933377052722899,-0.03971324282655295,0
103.628,-0.019107718171627774,0.02998217671273551,-0.0441155244916194,0
103.638,-0.018261029969353807,0.02651680350829011,-0.04491390453138951,0
103.648,-0.018488903393471583,0.025947074211519414,-0.05081301821481101,0
103.658,-0.01647807536192098,0.02893975110826069,-0.05701686873654743,0
103.668,-0.015004964731833683,0.028190200336613836,-0.04893246168659106,0
103.678,-0.01634710015929513,0.02946555253590481,-0.054456995120339524,0
103.688,-0.015684642442802793,0.030852270985266064,-0.05566610678467417,0
103.698,-0.01612681267299664,0.03014873405446051,-0.057819217918204296,0
103.708,-0.01739694756625107,0.027479865791157982,-0.04988692639303125,0
103.718,-0.015229802681166136,0.026507340105979237,-0.04820396503355327,0
103.728,-0.015985038318265057,0.02455774631121613,-0.05231047440729729,0
103.738,-0.01749622771331281,0.027838902000160096,-0.04278164061577738,0
103.748,-0.020183529300788018,0.025377116399862218,-0.0331717955821791,0
103.758,-0.02158623054864933,0.027690488573622152,-0.038858758916558614,0
103.768,-0.022041913230814305,0.02817669853994344,-0.03627278472287234,0
103.778,-0.02362018218469072,0.028266312621348256,-0.03553859729575783,0
103.788,-0.023963588094802785,0.029835191050572845,-0.034805180103923056,0
103.798,-0.025193574087355324,0.02752163072636716,-0.0274476946836919,0
103.808,-0.026078800715117798,0.027687465299804054,-0.02742507505166348,0
103.818,-0.025186328514850715,0.02442757214263694,-0.03412473608755126,0
103.828,-0.02515747513245978,0.02457302481046997,-0.026341584879992358,0
103.838,-0.025237395957974647,0.022329689298421943,-0.025260758762268354,0
103.848,-0.025743717655796576,0.021023076021777512,-0.02249571136904233,0
103.858,-0.02453563972365463,0.0199098466821926,-0.025290235308572797,0
103.868,-0.02002298367070981,0.020944460600185517,-0.026729859133779014,0
103.878,-0.01942317973852352,0.01878995441777472,-0.020096132028682823,0
103.888,-0.01973227849086001,0.020332926651905683,-0.014609704929043095,0
103.898,-0.021312140635820848,0.021300238923203117,-0.007370310481323808,0
103.908,-0.02093988890899029,0.02387625814730948,0.0017890636522624884,0
103.918,-0.022638819748586912,0.022588571412699102,0.0131510293780836,0
103.928,-0.023144557359271525,0.02063473200032805,0.014067046175029739,0
103.938,-0.02255245700504992,0.02298915119708677,0.020114496172179232,0
103.948,-0.01927132701227391,0.024420650662983025,0.010837827829082634,0
103.958,-0.018581892994969085,0.02236377490116965,0.018470969550263602,0
103.968,-0.01851570757225751,0.023158129065032375,0.023984981879840522,0
103.978,-0.016847435412385047,0.019303139076686418,0.02287134214858969,0
103.988,-0.01723917473182096,0.015273175928104394,0.02301262702641721,0
103.998,-0.019646254586251452,0.0165135107394729,0.03484372031325496,0
104.008,-0.01901142828346201,0.016741123351835224,0.02867970662583514,0
104.018,-0.017581808656348282,0.016637026981485666,0.03653778509703583,0
104.028,-0.01630023516642454,0.019256223670618758,0.027324336060498264,0
104.038,-0.016503640658726972,0.02169048402855433,0.011779061632932294,0
104.048,-0.01684717980215853,0.02274531662599452,0.01730681865372537,0
104.058,-0.01325039869018713,0.020188541093803115,0.020169812756130005,0
104.068,-0.015913059396335458,0.024638168679577604,0.02193139530513885,0
104.078,-0.015700183230967803,0.024029907121007322,0.02426186013112718,0
104.088,-0.016996984849542415,0.023422055117796506,0.026029883298320934,0
104.098,-0.019850486444132096,0.022955568138948602,0.027702470763474905,0
104.108,-0.02165919968400244,0.024423669841257545,0.016399037484011482,0
104.118,-0.022962321001060455,0.022799282505752035,0.008796128361373903,0
104.128,-0.021570749962195775,0.021989004977532277,0.007825949583509968,0
104.138,-0.01978181057361948,0.02043159638345786,0.02256912606368372,0
104.148,-0.018635145451787467,0.019266776206421348,0.031489856562139415,0
104.158,-0.017487670282840536,0.015399401973420115,0.03524943253820452,0
104.168,-0.018395779609759223,0.01401626846432871,0.03787654548543343,0
104.178,-0.017420169619542757,0.01194390763977896,0.037182089462762545,0
104.188,-0.015321161984680467,0.014613745135742658,0.03405048185497167,0
104.198,-0.015081697471841545,0.01710589632122366,0.03197076983771399,0
104.208,-0.017119087799357988,0.017449495662570605,0.03941454765298394,0
104.218,-0.015406645564825874,0.018692720425173625,0.03409754416275675,0
104.228,-0.012267875584104464,0.021775639399157356,0.03668523514918257,0
104.238,-0.010034715560393785,0.024043232891463626,0.0499872745975319,0
104.248,-0.01034964087416284,0.020008334308985038,0.05861820652534941,0
104.258,-0.009377015067885427,0.01949083136091111,0.05094886906591335,0
104.268,-0.006542490693712768,0.021716427444370853,0.05081640690811507,0
104.278,-0.008352390760024203,0.023850026303018513,0.05755611128893121,0
104.288,-0.005475867708072079,0.021948279748752398,0.0479152266224666,0
104.298,-0.006795243513708466,0.018076265482116074,0.048969578100898595,0
104.308,-0.005587939704013341,0.019507475982557667,0.04525962537872946,0
104.318,-0.00586475699305336,0.02167262786820978,0.04651931196417048,0
104.328,-0.006271000355320441,0.020038097954546835,0.03790099103916058,0
104.338,-0.005207600007929693,0.021911922690243387,0.023668869971893814,0
104.348,-0.0054628729957996395,0.020426770995095392,0.02739261313547746,0
104.358,-0.005553067896953953,0.020635942688276395,0.03107335636715337,0
104.368,-0.007437457750022164,0.01928479342797167,0.033930262601169985,0
104.378,-0.0072086334886647275,0.016643969062725167,0.03770883277677967,0
104.388,-0.008688826902266177,0.014621759445225604,0.04650499907476783,0
104.398,-0.009435633037232466,0.014656598822548854,0.026546627392847563,0
104.408,-0.008955849625773928,0.015391546117045105,0.0373348291283583,0
104.418,-0.010734499271842866,0.014229883338903482,0.04026326114625138,0
104.428,-0.012205053311708495,0.016773382764996278,0.0473994137266816,0
104.438,-0.011506479753975472,0.016540707205656865,0.03377780261014954,0
104.448,-0.01041855643183006,0.013821825701998134,0.021903954711970285,0
104.458,-0.00861261333782509,0.012772285823630299,0.02212349898731187,0
104.468,-0.010221305945020506,0.012180951926926984,0.02442710253198456,0
104.478,-0.007833933044630124,0.011105767347582077,0.024704346222884668,0
104.488,-0.008305791824166088,0.015799273750631133,0.0369001461712708,0
104.498,-0.009271339235269368,0.014986316073150282,0.040825157017754625,0
104.508,-0.013830494249729063,0.013521332160616278,0.033822187860464745,0
104.518,-0.01629033080358802,0.01315687870548062,0.04858907325164315,0
104.528,-0.01942577258962762,0.014779377428275214,0.070663951572507,0
104.538,-0.01935159068681152,0.01439885819320554,0.06165468668957536,0
104.548,-0.01807306753769238,0.01583821994439791,0.05746128688340864,0
104.558,-0.01690982196418053,0.015709213034105014,0.05794443255617395,0
104.568,-0.018527588836578113,0.01780454779913397,0.0466055728654861,0
104.578,-0.019001479091290793,0.02085422736239977,0.032678325970448646,0
104.588,-0.01748889715909513,0.020965319289443705,0.022121647785230247,0
104.598,-0.02191797806481245,0.0202319351000592,0.024806136391713467,0
104.608,-0.019626110714016855,0.019789320915606822,0.023860268058135445,0
104.618,-0.02010387761328799,0.022546382503650226,0.014067143843849078,0
104.628,-0.01891309182439782,0.0240096015596629,0.02344106792398293,0
104.638,-0.020075606918528312,0.02411988603222441,0.024089543866702826,0
104.648,-0.022146032227569935,0.02321390294578482,0.023733900986193327,0
104.658,-0.02179426089112599,0.02682264822664067,0.02619207919001671,0
104.668,-0.024992525718777272,0.02775058762194874,0.007967155302181075,0
104.678,-0.022679774251424756,0.03018030089018864,0.013673112864339858,0
104.688,-0.019740057949255152,0.027077337886451634,0.015654535936811178,0
104.698,-0.017389417187601456,0.02350730980729254,0.0064540794875608525,0
104.708,-0.01883475017953827,0.021670899183295893,0.012371385602853937,0
104.718,-0.018000805806765736,0.017908146798218255,0.02208161201007813,0
104.728,-0.01775405660867419,0.01915010664195512,0.04110333669973541,0
104.738,-0.017956712697596973,0.02067652732680848,0.045903260880598304,0
104.748,-0.01803992512853152,0.015584888464070685,0.04414912641610986,0
104.758,-0.01827497191632264,0.015257016767373252,0.05017920366851625,0
104.768,-0.017367949461991137,0.01609303249875634,0.0518230172233649,0
104.778,-0.01943510693650325,0.015659577643491872,0.06122285170039028,0
104.788,-0.019512158941672637,0.018232125933272933,0.06820420304707782,0
104.798,-0.022549189563507446,0.017651854653311733,0.07908664208492902,0
104.808,-0.023023375418224367,0.01764849127358671,0.06950697444013602,0
104.818,-0.0217357352869282,0.017769763968949553,0.07094375138537104,0
104.828,-0.021228829473598373,0.016845044175052,0.06846919712002955,0
104.838,-0.019222631662650497,0.01589842505464954,0.06372811414873569,0
104.848,-0.019435546064258874,0.01603612579981193,0.07389615345130425,0
104.858,-0.01999767162395667,0.014673421421049711,0.07439550808825945,0
104.868,-0.019892044092137823,0.014280628467610164,0.07357979163878677,0
104.878,-0.018110807472443067,0.01119218620853596,0.07061883405844518,0
104.888,-0.01577759852691025,0.01195548127604012,0.07139505693721176,0
104.898,-0.016003712671862614,0.01222647581565586,0.05682886925198874,0
104.908,-0.014561991296301171,0.012246404052996764,0.075729553998414,0
104.918,-0.015566858155118489,0.009347181516710611,0.08368736031072416,0
104.928,-0.01575513095383296,0.008563540968401052,0.09321835304070922,0
104.938,-0.01431188060140584,0.0077799944268303394,0.0955481720759075,0
104.948,-0.015361154958550245,0.009966134439463564,0.10722415973468175,0
104.958,-0.014424361623120068,0.005473121974077503,0.10877095752444321,0
104.968,-0.016340101183745365,0.006787822732075778,0.11077276051055436,0
104.978,-0.01584098788025095,0.012503535621007736,0.11449523266106205,0
104.988,-0.0161976517845932,0.01388858675048802,0.10372989304471678,0
104.998,-0.015794394587340884,0.014317351203352901,0.10299240851026896,0
105.008,-0.016567919894183228,0.014707692211758348,0.10252023595950631,0
105.018,-0.020754879590358502,0.014082069657267568,0.09447352648514676,0
105.028,-0.021786038497155276,0.013525964974287628,0.10007351715929105,0
105.038,-0.019371118414768348,0.013114601896726554,0.09225388454146652,0
105.048,-0.021862834923247865,0.015386737848934677,0.10141425005344336,0
105.058,-0.026306959899749422,0.015531310952483142,0.09897832617318097,0
105.068,-0.02452224534123778,0.014059746584811624,0.08941895798292121,0
105.078,-0.025428546915957854,0.015748682729992445,0.08340471237722394,0
105.088,-0.02571190357432571,0.012701545464424532,0.08723569397052598,0
105.098,-0.021891711452592534,0.017779673074182063,0.09348744188718203,0
105.108,-0.020733601677414962,0.02024433259609782,0.08364560705419634,0
105.118,-0.02143498968111054,0.017252430467934683,0.06863595333940518,0
105.128,-0.022538412922030446,0.01561298509175354,0.06533286057938598,0
105.138,-0.021579849454105925,0.01250643928463159,0.06162846115032409,0
105.148,-0.023262578779721793,0.018042173682991356,0.061419459574901226,0
105.158,-0.02322192533169302,0.018788760239968498,0.06874265778098626,0
105.168,-0.025985227670874605,0.01765283284364117,0.0667431462606454,0
105.178,-0.026031872174002636,0.01910026199334802,0.06902216867479023,0
105.188,-0.026433036880272275,0.020350617236889027,0.07754201341241007,0
105.198,-0.024825628208139324,0.01908618897234033,0.07805130937199475,0
105.208,-0.022657462663273835,0.015782557861174554,0.07121543596344787,0
105.218,-0.02327357436488856,0.014117093150114706,0.06881807953818785,0
105.228,-0.023112709375243224,0.013010846857007256,0.04809776019510852,0
105.238,-0.021026349688002873,0.011967726039207423,0.04919850191215698,0
105.248,-0.0233515809043014,0.012477062598471133,0.0579040869497023,0
105.258,-0.025043653590338645,0.009759543243472387,0.060627350700749344,0
105.268,-0.023239506217137086,0.005667057810917888,0.06967212451879143,0
105.278,-0.022027972875305116,0.008203201624481838,0.06348209455066173,0
105.288,-0.02381809529553055,0.008524742788906858,0.04925788190075739,0
105.298,-0.023232047084951683,0.006144526960381979,0.04069230491203796,0
105.308,-0.02191291567138738,0.006194520638589038,0.041467395483296414,0
105.318,-0.02273089859154432,0.007425644031995329,0.04548139392493194,0
105.328,-0.021775657458078045,0.006718832053061961,0.04391636850155669,0
105.338,-0.021225971822055222,0.007024240038975511,0.044742893215103226,0
105.348,-0.019571792665714263,0.008197778905251354,0.04545140253663143,0
105.358,-0.01716821558078252,0.009802829487674582,0.04285164772207001,0
105.368,-0.01724025551381029,0.011702341120045243,0.06041201710662054,0
105.378,-0.01617692730076281,0.012540491108423209,0.04824913980688308,0
105.388,-0.012308824511088912,0.014174857511640788,0.05166816916054979,0
105.398,-0.009787709384559862,0.014213664763157595,0.05935882396687171,0
105.408,-0.00862166662208097,0.01434852449885606,0.06467020028232147,0
105.418,-0.005655617375394606,0.015492721636326375,0.06090490495802689,0
105.428,-0.010537000950742646,0.015427338983093753,0.060992090615377643,0
105.438,-0.009211589956958605,0.017056120721657277,0.06375115992657951,0
105.448,-0.00849870907639519,0.018339297726825757,0.06057238202034353,0
105.458,-0.005618567451609568,0.01904396245516192,0.06406349571252679,0
105.468,-0.008293059622589853,0.015582991522640456,0.061560498844957644,0
105.478,-0.009095235746146882,0.01548186938810273,0.0591735932973787,0
105.488,-0.005165060960162762,0.013900917203724132,0.04158505430270734,0
105.498,-0.004741148807641496,0.013232948353766864,0.04809344032984206,0
105.508,-0.006791671067360602,0.013216540170179775,0.044070789421644524,0
105.518,-0.006672760821334534,0.01536892508811755,0.03554285215998338,0
105.528,-0.006590019810063307,0.01685976878836129,0.029182912417192494,0
105.538,-0.0003768340438791472,0.016253836400217103,0.040288458265288804,0
105.548,0.000962187306617446,0.017027800911496742,0.04163287961237695,0
105.558,0.000878741787875812,0.013855159311438024,0.04549898616591572,0
105.568,-0.0015480273479785388,0.013644774974248123,0.026935021441956544,0
105.578,-0.005582093734719715,0.013814119672352215,0.021273310259466566,0
105.588,-0.004719094547509753,0.01378060715281885,0.015719723412392347,0
105.598,-0.007391078699936739,0.016568757166445493,0.029638735414850154,0
105.608,-0.009370759401962732,0.016544273246201616,0.04506548084666476,0
105.618,-0.010329419226921672,0.017429897164661833,0.04245717589378195,0
105.628,-0.01251776713882659,0.019040562170953606,0.03835823423902706,0
105.638,-0.010251728598612512,0.019208558237398917,0.03515152425206658,0
105.648,-0.0116338106551282,0.021475112232733153,0.04424379945147239,0
105.658,-0.009926249913146525,0.02164713119039812,0.056821467774325805,0
105.668,-0.005741737055142983,0.02167846639954752,0.05651107929544848,0
105.678,-0.003961268528841747,0.020347094998962575,0.05882533433431212,0
105.688,-0.005090442507977416,0.022547257532471845,0.06725901100319584,0
105.698,-0.003977229751965912,0.020822211110937718,0.07061348173144347,0
105.708,-0.0028442566614172798,0.019239993985033742,0.08441492360915936,0
105.718,-0.0017504404289897112,0.01834111821593281,0.07401155739246486,0
105.728,0.0003655463281455945,0.01894307953452549,0.07734101804533727,0
105.738,0.000944795577826827,0.016900174351932758,0.060699820025822936,0
105.748,-0.0005854299895371596,0.01998150621580725,0.06177462222241913,0
105.758,-0.0004625249855073214,0.019668012249584123,0.05265877750559339,0
105.768,0.0014939533506597583,0.01699341479561033,0.06247309794699011,0
105.778,-0.0015867373188029957,0.0171179750550061,0.06188604003214985,0
105.788,0.00225419409957573,0.017754016230601365,0.07696520994130442,0
105.798,0.0027834682211251307,0.015379756019558781,0.07172380814357798,0
105.808,0.0035932409769304156,0.015539717778244281,0.06281371531332701,0
105.818,0.0025489731869793152,0.013242928419578854,0.06587156099391514,0
105.828,0.0032543307275887455,0.015991294316944467,0.07919753306250686,0
105.838,0.004058300326569002,0.01799668245489912,0.09472856036149718,0
105.848,0.007648234306444523,0.01516995653119439,0.10108854719062992,0
105.858,0.010246223422354879,0.014573471351760221,0.09887656719325895,0
105.868,0.013258809039086666,0.013390909090696351,0.09440303751474045,0
105.878,0.016163160736213,0.013031983380489208,0.08450135163848588,0
105.888,0.019255037777582616,0.01383722703784237,0.08813091670508694,0
105.898,0.021266008626254912,0.01362916186578831,0.09324540257080643,0
105.908,0.020569369905807572,0.012011362653760854,0.08627197086989329,0
105.918,0.023991046574393448,0.012979984445766316,0.08668080519146674,0
105.928,0.024299582211789676,0.008405860414200557,0.10043343159446634,0
105.938,0.024847730438928198,0.009899514103808401,0.08890045723111747,0
105.948,0.02345581700172673,0.006752858009217825,0.07377561581813562,0
105.958,0.026535443499633927,0.006594413834812263,0.08515477346203895,0
105.968,0.028366161467787834,0.005905047498136182,0.08252904234098919,0
105.978,0.030774618455924524,0.0009918895806643388,0.07970947280004002,0
105.988,0.033294438670474574,0.00010870972092089852,0.08199704873150988,0
105.998,0.034418953206988186,-0.0010436355297372393,0.08035713058716744,0
106.008,0.037225809204129524,-0.0011336972457448513,0.08297160087486954,0
106.018,0.04084409115859806,0.0011479436873107274,0.08221187171969437,0
106.028,0.043719786433648974,0.0020358889272810475,0.08272934068476852,0
106.038,0.04586241877390276,0.0027175965462189217,0.07370923145932583,0
106.048,0.0479464629957955,0.004083842556242365,0.0703070582402973,0
106.058,0.04964095317107221,0.005873123690682398,0.07962003666842765,0
106.068,0.05136836337419494,0.005311623916303626,0.08880520857955232,0
106.078,0.05359420061432766,0.007714344954194142,0.08553085147835511,0
106.088,0.05746227090447552,0.005980653976666818,0.0866780340414409,0
106.098,0.05764762850613093,0.006234786368942042,0.08762350121806053,0
106.108,0.05964128655181408,0.008914467501053614,0.07689833881565855,0
106.118,0.06562938524271347,0.008546936887526446,0.0818214886434873,0
106.128,0.06666246330804182,0.006463807860054757,0.09474373566693085,0
106.138,0.06912144782406188,0.006772292174736349,0.10084627078835227,0
106.148,0.0729242608047683,0.0041895890564562594,0.10122019158202948,0
106.158,0.07424599153996281,0.005663811654060734,0.10411442166037999,0
106.168,0.07586056248876799,0.0075050925600604265,0.10000307912374475,0
106.178,0.07808151325654007,0.011918368149341694,0.0802490891946501,0
106.188,0.08210469971868836,0.010224711825878802,0.07345429663495116,0
106.198,0.08418076705888049,0.007971372685007937,0.07126035668855535,0
106.208,0.08489548635670449,0.008833838978809364,0.07670250575144472,0
106.218,0.08685806407047386,0.007003439266876189,0.08091062923866243,0
106.228,0.08903923865015992,0.007314858495107956,0.0911842498922985,0
106.238,0.09345894130418654,0.009077968818371923,0.0864382609840196,0
106.248,0.09610674528263827,0.009965888690915522,0.07719059616556745,0
106.258,0.09901479121380652,0.016131415070861032,0.10117564330034572,0
106.268,0.09934512505904539,0.012211311977214097,0.11525982253315352,0
106.278,0.10284245779289651,0.011719617741085151,0.12430411840472184,0
106.288,0.1024579326322316,0.01395120905734419,0.12108056469790585,0
106.298,0.10128814803669933,0.013123316444292836,0.12268509664072147,0
106.308,0.10424051884335137,0.013868581857102063,0.11003646801274106,0
106.318,0.10616052853640366,0.012993652838523015,0.11753537486162362,0
106.328,0.10886249777958604,0.014567795340029013,0.11087856924756406,0
106.338,0.10765438729862178,0.015463260818137342,0.1026592438326629,0
106.348,0.1079797455075113,0.013318804118778142,0.08773894588017785,0
106.358,0.11013642723256938,0.01084193926785299,0.0757191199985495,0
106.368,0.11558719510148979,0.012275803472672058,0.09162739577780213,0
106.378,0.11738066486477287,0.015801724343401755,0.0962072999040118,0
106.388,0.11899338484408567,0.01403999323958544,0.1015416987008972,0
