t,range
117.911,0.17169327087896652
118.111,0.2419577220594901
118.211,0.27592272338896806
118.411,0.42031088852018605
118.511,0.42500954877586544
118.611,0.41349670491258067
118.811,0.43313650579257396
118.911,0.4267029900822177
119.111,0.42848590005592196
119.211,0.3948765497534741
119.311,0.3849725439168659
119.511,0.40155605656406107
119.611,0.39466742151676665
119.711,0.41164247616416705
119.811,0.3667640539351118
119.911,0.3468810817954564
120.011,0.32496332335800593
120.211,0.2954444455855735
120.311,0.27575705143366325
120.411,0.2612703922557711
120.611,0.2080740329232229
120.711,0.17643255248602127
120.912,0.1824335990599238
121.011,0.14504750313611153
121.111,0.09999028899814089
121.311,0.10123518562525732
121.411,0.0713954150285275
121.511,0.0714774943883795
121.611,0.046366140693410225
121.711,0.03794739801304498
121.811,0.05612489758360364
122.011,0.04091536055870472
122.111,0.046241425449565804
122.311,0.059943618692252856
122.411,0.04141253176608154
122.511,0.052119058847089214
122.611,0.04006962976996982
122.711,0.056819346812084184
122.811,0.04523200327210285
122.911,0.02086321298592464
123.111,0.04877869796248499
123.211,0.0474812656219997
123.411,0.04836031203474727
123.511,0.06964791726055093
123.711,0.08243502565577762
123.811,0.06924710879545579
123.911,0.0680133362983171
124.111,0.09330771074774469
124.211,0.12391907304195193
124.412,0.12946475097739188
124.511,0.15424419691807206
124.611,0.1789690649120146
124.811,0.28832855716763056
124.911,0.394287176742907
125.011,0.3962895721410143
125.111,0.4016295709028139
125.211,0.4014088770229407
125.311,0.4034421404508075
125.411,0.40832188259510205
125.511,0.37888605528457686
125.611,0.3981906843422095
125.711,0.3564746527174704
125.811,0.37692219873217264
125.911,0.3942314923767287
126.011,0.34862070343498175
126.111,0.38913823064578773
126.311,0.3443699708122135
126.411,0.3312607612581563
126.611,0.2818683364524645
126.711,0.27479965947807083
126.811,0.2455812081995994
126.911,0.24217531872405137
127.011,0.19669507720002322
127.111,0.1913226391828685
127.311,0.13928344309468962
127.411,0.1435571593135534
127.511,0.08588853497091253
127.711,0.06457729200049533
127.811,0.06480021447586684
127.911,0.03771681378587605
128.111,0.024495102946887014
128.211,0.031072853218694258
128.411,0.05900796794513892
128.511,0.041101119862550925
128.611,0.028247863414118633
128.711,0.02706232371482041
128.811,0.03910099241223856
128.911,0.06718675217347106
129.012,0.06224980886587776
129.211,0.024361971875584004
129.311,0.03675415513497479
129.411,0.057139463815448294
129.511,0.06890527649389364
129.611,0.06803155247320976
129.812,0.05752878303680208
129.911,0.05748163549915673
130.011,0.09740133943660295
130.111,0.11715921742270813
130.211,0.09326344080668789
130.311,0.09642196063338118
130.411,0.0987048591855477
130.511,0.152959477571325
130.611,0.1340500212494718
130.711,0.15263389626258286
130.911,0.22774890204275433
131.011,0.31125344771210145
131.211,0.39996351199531177
131.311,0.42080576647463375
131.411,0.41895028917484733
131.511,0.4074228841882343
131.611,0.42206420764539154
131.711,0.3933000894644891
131.911,0.43250442963113345
132.011,0.40351699035137145
132.111,0.3943100250001261
132.311,0.40210855491765396
132.411,0.40271932798728105
132.611,0.4129235480912738
132.711,0.40643235139156214
132.811,0.3412447635649502
133.011,0.3441033711726637
133.111,0.3164906184437143
133.311,0.28744649942454226
133.411,0.27489294929465213
133.511,0.24218765230397113
133.711,0.19593746162624545
133.811,0.19130598397198967
134.011,0.1320293548880791
134.111,0.1043623875903674
134.211,0.08911558566830716
134.311,0.09225529803642296
134.411,0.07924874673354054
134.511,0.0746570770429201
134.611,0.052092381918953184
134.711,0.0440146718355374
134.811,0.0453982156616438
134.911,0.05711132143319762
135.011,0.05049983454446605
135.111,0.06339115301070569
135.211,0.047445986223274776
135.411,0.03273641343501487
135.511,0.029630466591527536
135.611,0.04163826115867427
135.711,0.02447709974330086
135.811,0.06017345808033926
135.911,0.03767803977066098
136.011,0.0504172317890616
136.111,0.006311579831307973
136.211,0.039646179939953397
136.311,0.038834912129577084
136.411,0.05578137274576854
136.511,0.026153826172687494
136.611,0.04439308646218476
136.711,0.016190623861024555
136.911,0.041925545838623735
137.011,0.03897933818617323
137.211,0.03756564879465098
137.311,0.05067923412654433
137.411,0.042535880641022504
137.511,0.0645876379762111
137.611,0.0317218837374351
137.711,0.028454911820324304
137.811,0.05554307868940569
137.911,0.046748065997416446
138.011,0.06376216747963875
138.211,0.08062813426511505
138.311,0.07666447134374561
138.411,0.0641723547715055
138.511,0.10045869480832915
138.611,0.07705961993009826
138.711,0.09799533716632762
138.813,0.12111583402300356
138.915,0.11316297482261255
139.015,0.1402360685105342
139.115,0.16793016478815498
139.215,0.18167533396811536
139.315,0.42328902478798514
139.515,0.42014673918271533
139.615,0.4061611399474128
139.715,0.4375370564824792
139.815,0.42146933819056526
139.915,0.41374821522263566
140.015,0.4234125018516397
140.215,0.42686322826982376
140.315,0.4217083447067929
140.515,0.4242246809015488
140.615,0.42725478954529117
140.715,0.43328166354956593
140.815,0.4222135100367965
140.915,0.44999563019279015
141.115,0.41459033058873634
141.315,0.4304837442864727
141.415,0.4447243829564379
141.515,0.4311723029778531
141.615,0.4316439245518973
141.715,0.4098605297886964
141.815,0.4081977900140909
142.015,0.4259057880984203
142.115,0.43163720770582104
142.215,0.425542779209598
142.415,0.37930221934602737
142.515,0.36725072020585564
142.615,0.36722579947266837
142.715,0.3825462389640919
142.815,0.3789118655094413
142.915,0.35597302820454746
143.015,0.3856972625163745
143.115,0.3925160607277544
143.215,0.37742176574193287
143.415,0.4223150171511531
143.515,0.43443600435320984
143.615,0.4226272805826507
143.715,0.42082923554598156
143.815,0.42495194504556427
143.915,0.4181826014376575
144.015,0.43290400109980554
144.215,0.41537536783318996
144.315,0.42133258842632926
144.515,0.3648390703840085
144.615,0.3198673919555835
144.815,0.2871134527845292
144.915,0.32692421469239086
145.015,0.2979287700031304
145.115,0.2785559491109576
145.215,0.3322914838593051
145.315,0.3701987791205352
145.415,0.4372930488666099
145.515,0.43149928589212827
145.615,0.42259163454554044
145.816,0.43135574352073086
145.915,0.41868150113425134
146.015,0.42791567643894834
146.115,0.4153661658696129
146.215,0.42897410210341613
146.315,0.4253251737707934
146.415,0.4223668206550244
146.515,0.41950485934751564
146.615,0.4272259267752123
146.715,0.41814501097660767
146.915,0.41203158573949816
147.015,0.43303785373082837
147.115,0.4289599644418295
147.315,0.422366168173449
147.415,0.4286976701640873
147.615,0.4201926104687732
147.715,0.4135652397274932
147.915,0.42656397222177905
148.015,0.44278770710080606
148.215,0.43443619364597624
148.315,0.41973722392252694
148.415,0.4289338594255108
148.515,0.4247181312914398
148.615,0.4212599218860135
148.816,0.41740849329239244
148.915,0.43068580075786916
149.015,0.4344063577786851
149.215,0.41005583682686975
149.315,0.43015513560437646
149.415,0.4186440332676431
149.615,0.4225599190517473
149.715,0.4264076727461119
149.815,0.4232120030744908
150.015,0.43161254496972157
150.115,0.41661225406300745
150.315,0.39986048190970336
150.415,0.3770907138284402
150.515,0.35055425733534107
150.715,0.3316156051685727
150.815,0.31062703036378136
151.015,0.27251893910796654
151.115,0.23238838250533642
151.315,0.21929983434533531
151.415,0.1453361203481423
151.515,0.1818459882660749
151.715,0.11801957068466055
151.815,0.09985667466872722
152.015,0.09260027102357281
152.115,0.0856340670136957
152.215,0.09814988554416779
152.415,0.06492578604531504
152.515,0.08347945421288858
152.716,0.08985725244969736
152.815,0.05070027613416567
152.915,0.06021684420879159
153.115,0.07452862686769177
153.215,0.05299792361897067
153.315,0.08651636273803368
153.415,0.07634994604817587
153.515,0.07822336027375834
153.615,0.0831622268238657
153.715,0.05921765876555437
153.815,0.07264663938353853
153.915,0.08470536893845074
154.015,0.06545952012699938
154.215,0.08794016566885823
154.315,0.07277299438776622
154.415,0.06602969580113265
154.515,0.054823575296628825
154.615,0.06871179525595192
154.715,0.07357467450994477
154.915,0.05744957953176323
155.015,0.0686612168107658
155.115,0.07019789202269723
155.315,0.07569305447168939
155.415,0.07545061949087499
155.515,0.10715931283166652
155.715,0.08668853468023095
155.815,0.11961261581203429
156.015,0.11602655072239201
156.115,0.11425827525612423
156.215,0.1424501729903918
156.415,0.11830474579184522
156.515,0.15479472260917188
156.715,0.1427007669911661
156.815,0.11806687563990972
157.015,0.13201972039806775
157.115,0.10956779917811195
157.315,0.129652651130287
157.415,0.12762095624821929
157.615,0.13119476685030226
157.715,0.1165670693424172
157.815,0.14784019378383229
157.915,0.12729315521494444
158.015,0.10159115286310837
158.115,0.12770780879432858
158.215,0.10680592241947544
158.415,0.09355126364216604
158.515,0.12755224972324167
158.715,0.0920438058892266
158.815,0.10138606563588903
158.915,0.0990094556206723
159.115,0.0745874116801774
159.215,0.08994873351977993
159.315,0.044815120444950576
159.415,0.06607194540418987
159.515,0.07144591820904612
159.615,0.05530551184547158
159.715,0.05816902674453221
159.815,0.07811230106501049
159.915,0.04469542405313632
160.015,0.10312701431692858
160.115,0.056913947544865104
160.215,0.06433971460177078
160.315,0.04830258699640506
160.415,0.04083794990899098
160.515,0.07578608211726232
160.615,0.03454558992267754
160.715,0.07338458926133132
160.915,0.07601573764652095
161.015,0.056516155473255836
161.215,0.07838779950535343
161.415,0.07181589257179087
161.615,0.08378927661780461
161.715,0.10568546041501872
161.816,0.10871148513696147
162.015,0.10574766114619849
162.115,0.11856946671192549
162.315,0.19621181982262817
162.415,0.23776071764978798
162.515,0.4128058692956832
162.715,0.42889845817365047
162.815,0.41861859515336786
162.915,0.42514283400166925
163.015,0.42456093843792875
163.115,0.4260622571043861
163.215,0.4116687079720274
163.415,0.4401193691311224
163.515,0.42334410255290755
163.715,0.40939315007649124
163.815,0.4294461654845039
163.915,0.4269016808172173
164.015,0.4265283763151927
164.115,0.42618544939487396
164.215,0.40841946877653246
164.315,0.4349084047848401
164.515,0.45645576583183
164.615,0.42441009865482476
164.715,0.42551086401762295
164.815,0.43414994757787134
164.915,0.4179072326752351
165.116,0.4319029812206668
165.215,0.42851510425885864
165.315,0.4238645374679676
165.515,0.4262599837684666
165.615,0.4310493155719398
165.715,0.429908408650993
165.915,0.41345794947612063
166.015,0.41921896925625923
166.115,0.42833120807726643
166.215,0.4299970423662325
166.315,0.4231111707794634
166.415,0.4307428945607426
166.615,0.4238626279824796
166.715,0.4170925817610856
166.815,0.4211471398361161
166.915,0.44951321600448196
167.015,0.4214585170940449
167.115,0.42802669048899306
167.315,0.42022440395907606
167.415,0.42678685716433856
167.515,0.4044013611291892
167.715,0.42987726329470766
167.815,0.4161122178679454
167.915,0.4260182724659263
168.015,0.4286680247134257
168.115,0.42058783545654727
168.215,0.42384853625273855
168.317,0.4152529262896372
168.515,0.4288532247750829
168.615,0.4317857138013295
168.816,0.4007874736960358
168.915,0.43123982298655744
169.115,0.4010368212160614
169.215,0.43703677043902317
169.315,0.4172321862798486
169.415,0.41313613178791697
169.515,0.42656946140160085
169.615,0.41704000705837246
169.815,0.11567953091345665
169.915,0.11924533835323903
170.115,0.11426770685636305
170.215,0.12835859911782233
170.315,0.1094259323061417
170.515,0.09662490938728463
170.615,0.11294931994257619
170.715,0.15951350633575567
170.915,0.1073790533472406
171.015,0.08831123678538859
171.215,0.1286120016780726
171.315,0.10134076765510133
171.415,0.08093741726319617
171.615,0.06712292611830227
171.715,0.06671146169036615
171.815,0.0940317585058987
172.015,0.060386081112126816
172.115,0.03085984800716634
172.315,0.059507363275907554
172.415,0.07660349540946432
172.515,0.06049844833919549
172.715,0.06799836407034879
172.815,0.06479629927810725
172.915,0.053293872206426125
173.115,0.042347356386785315
173.215,0.035123322580834594
173.415,0.06892604413658453
173.515,0.037842305087015686
173.615,0.030367869941464783
173.815,0.05072297699888438
173.915,0.03836711640604009
174.115,0.057570834934324716
174.215,0.06100500176103231
174.315,0.06417737801183526
174.416,0.06990740513192736
174.615,0.0772228540965727
174.715,0.06984661551854901
174.915,0.06662560926825128
175.015,0.09135244922658628
175.215,0.11236327361254907
175.315,0.13819395858257544
175.415,0.14290433852487922
175.615,0.20935553320059713
175.715,0.22897717037503898
175.915,0.4138060502021524
176.015,0.4384913053208681
176.215,0.42260780999411596
176.315,0.42388778437928637
176.516,0.41842847605791533
176.616,0.43548223619780163
176.716,0.43024701287751294
176.916,0.42129948088605057
177.016,0.4251886787865931
177.216,0.4187674331867769
177.316,0.4146130539394661
177.416,0.3792993641900684
177.517,0.34836748695827646
177.716,0.344696100019527
177.816,0.3049979652074154
177.916,0.28036461059917545
178.016,0.25487131489557036
178.116,0.22742887293584518
178.316,0.21989082650013608
178.416,0.17496368548007457
178.516,0.1432064586009072
178.716,0.11278488289143379
178.816,0.09397009165866294
179.016,0.06553075099412273
179.116,0.08882255136277857
179.216,0.07912656213091299
179.416,0.0303852147367869
179.516,0.06698607176785124
179.616,0.07859185599481988
179.816,0.054424548483283375
179.916,0.05126137318612696
180.016,0.047877193676735055
180.116,0.08697124493692278
180.216,0.06386747191344543
180.316,0.056039112615457826
180.516,0.04507877415016328
180.616,0.03380372144457795
180.816,0.051335643320994606
180.916,0.05441571005087313
181.016,0.04606308764262228
181.216,0.04428718592353964
181.316,0.05103381071699287
181.517,0.0542155245892052
181.616,0.059975017103424205
181.716,0.03509694086917636
181.816,0.07300369945054058
181.916,0.04715242221646322
182.016,0.059070901176388864
182.116,0.064904534607162
182.316,0.08203954510003994
182.416,0.07384524490941255
182.616,0.07642516119773485
182.716,0.058803433169750764
182.816,0.05909971323471895
183.016,0.03652952437129525
183.116,0.078419429545778
183.216,0.06722668188085922
183.416,0.08300727274586292
183.516,0.10369807921247398
183.716,0.10306110096864714
183.816,0.11530765709472471
184.016,0.14409704034957943
184.116,0.1275777805537794
184.216,0.17045614943771825
184.316,0.19294943844534354
184.416,0.23746288207952979
184.516,0.29138733474711104
184.716,0.33247380472958304
184.816,0.358714645463215
184.916,0.33035748647644636
185.116,0.3342348353590549
185.216,0.35319059825463894
185.416,0.35034852572619307
185.516,0.3311282569029812
185.616,0.3381655679358394
185.816,0.3339178065080375
185.916,0.33652135408983436
186.016,0.34060403114308935
186.216,0.3403334558233888
186.316,0.33214256226836697
186.416,0.336788600754401
186.516,0.33893786165754414
186.616,0.3346766713301536
186.716,0.3525444991926043
186.816,0.34160889468000055
186.916,0.32919004439041116
187.016,0.3257946272761778
187.116,0.2850295705525132
187.316,0.3334331368401677
187.416,0.3298333529708077
187.516,0.28399094700763117
187.616,0.2847299151233934
187.716,0.24411059486943415
187.816,0.24559272812941516
188.016,0.22133269244251672
188.116,0.18050031994978993
188.216,0.18024402669105868
188.416,0.11303483592751278
188.516,0.09466413321998234
188.716,0.0492034172362458
188.816,0.08030378109900234
188.916,0.0689093549232683
189.116,0.03580412984983335
189.216,0.03733422832821813
189.316,0.04988656034175426
189.516,0.024780505588674534
189.616,0.04215947996336507
189.816,0.04945231038829159
189.916,0.04518004956255929
190.016,0.06598930118253545
190.216,0.027843964261667638
190.316,0.033415045611357344
190.416,0.026343187450882526
190.616,0.05287615253893868
190.716,0.05087324322591175
190.816,0.06056477359108947
191.016,0.03969596270345983
191.116,0.0692259665057573
191.316,0.06367688738449051
191.416,0.03562810350308723
191.517,0.050062094787753454
191.716,0.06672995921718246
191.916,0.06071843021369475
192.016,0.06594617572183985
192.116,0.06890008908202583
192.316,0.07784607101139121
192.516,0.09502613911367867
192.716,0.12270184795322644
192.816,0.12169841532728316
193.016,0.17582369256242347
193.116,0.21919203523495018
193.216,0.26430343478012003
193.316,0.3882761400145114
193.416,0.3904652234802459
193.516,0.3894977080019902
193.716,0.3766116154416138
193.816,0.42287074001328345
193.916,0.4096590860290967
194.016,0.4096117899349042
194.116,0.42434477878838806
194.216,0.41007624368003015
194.416,0.42511070937408074
194.516,0.4308110643229506
194.616,0.40291982649356145
194.716,0.368321095941586
194.816,0.3530799147565862
194.916,0.32527427044959645
195.116,0.30756846040345015
195.316,0.2720933215808316
195.416,0.2512013530414575
195.616,0.2536030447292816
195.716,0.41974535592504186
195.816,0.4449257919713755
195.916,0.423954132915917
196.016,0.4233167975641864
196.116,0.43202255966346914
196.216,0.4088688643604095
196.316,0.40989887075033726
196.416,0.4188055626429701
196.516,0.40674309469847725
196.716,0.42640778414229774
196.816,0.41518023470194376
196.916,0.41029104740692834
197.116,0.25285273252740464
197.216,0.2350970002049788
197.416,0.15253421052126157
197.516,0.13141625488098538
197.716,0.12126138927799085
197.816,0.1202686623891946
197.916,0.06383024108717746
198.116,0.07496229351107733
198.216,0.0827537492196391
198.416,0.07645101072962968
198.516,0.07115901951509632
198.616,0.084022305041723
198.816,0.05847126882224923
198.916,0.041612138349730876
199.116,0.05352317580639854
199.216,0.06697589993270145
199.316,0.07270945615551472
199.416,0.05144229279549484
199.616,0.05917458181532051
199.716,0.07702686667449712
199.816,0.09215504665664911
199.916,0.05435498330946101
200.016,0.08435179869773969
200.216,0.07719878697255582
200.316,0.06063729882469048
200.416,0.09973381215365446
200.616,0.05036066150762053
200.716,0.07014441398997415
200.916,0.08709262455177388
201.016,0.05958411197224134
201.116,0.07108018038207567
201.316,0.061553689424257145
201.416,0.015014142486427937
201.616,0.06123000571367705
201.716,0.030333278379965876
201.816,0.07116921989460238
202.016,0.06489623270862982
202.116,0.039839702863457865
202.316,0.035682273617203476
202.416,0.04746402652390577
202.516,0.0317476796039069
202.616,0.031187591784535833
202.716,0.04386075917902171
202.816,0.054901041653816596
203.016,0.04935045414502691
203.116,0.03508588572642175
203.216,0.04484105825680333
203.416,0.05376839589878868
203.516,0.03829920458654698
203.616,0.056628559454229885
203.816,0.07080096352637387
203.916,0.049582370623341546
204.116,0.022851463514345742
204.216,0.037495262055184
204.316,0.03383573890682035
204.516,0.04551654305079966
204.616,0.07846208290049089
204.716,0.05349849089586879
204.816,0.02192043921173293
204.916,0.041612854226260924
205.016,0.06823331273206508
205.216,0.03490807058306313
205.316,0.04446887510945005
205.416,0.05738843980828344
205.516,0.02964629499610553
205.617,0.042818599990596735
205.716,0.07141717433343422
205.916,0.05648383440069174
206.016,0.050405321756301066
206.116,0.05863814550413638
206.316,0.07838908267952258
206.416,0.06609218638765404
206.616,0.08149429790497498
206.716,0.09525969207017071
206.816,0.11630078350903841
207.016,0.12185534780829524
207.116,0.12124826747584169
207.316,0.1910858117431032
207.416,0.2220957966789033
207.516,0.2585785295544154
207.616,0.3504132998228291
207.716,0.40821330652483506
207.916,0.41350699030116655
208.016,0.4011936929197974
208.116,0.39932729004036893
208.316,0.39751504713357544
208.416,0.40189664892577365
208.516,0.42021285656738944
208.716,0.4234257126842446
208.816,0.3905030812459746
209.016,0.4219046163438885
209.116,0.4016354509995376
209.216,0.4156795615252563
209.317,0.3817165943818485
209.516,0.39027619816614545
209.616,0.4094048952302022
209.716,0.4134703336379969
209.816,0.3946769974902163
209.916,0.4137411876668856
210.116,0.416270540685971
210.216,0.3896151273611074
210.316,0.40610733737042815
210.516,0.4072268379599934
210.616,0.4291335305616217
210.716,0.38236315715045915
210.816,0.41934024622470045
210.916,0.4033304691978289
211.016,0.4149245045169982
211.216,0.41329954334184565
211.316,0.3946185529535437
211.416,0.36169408531463504
211.616,0.38461265595627964
211.716,0.3905113090161172
211.816,0.33681130601842085
211.916,0.330834050422181
212.016,0.30214833556652576
212.116,0.27703159942609473
212.316,0.23211467373895947
212.416,0.21885145860575228
212.516,0.18602711075326886
212.716,0.14991659835840537
212.816,0.11997632905424119
212.916,0.12218895688022673
213.016,0.1037957003140802
213.116,0.09719117912556477
213.216,0.08948339141147918
213.316,0.07069478859746836
213.516,0.06793582496711181
213.616,0.07710394551597935
213.716,0.07701739563342887
213.816,0.03889422214905332
213.916,0.05459450070117291
214.116,0.05795188652299029
214.216,0.06337516271312622
214.316,0.04885038898663057
214.516,0.07837042571313765
214.616,0.07555721659343564
214.716,0.05615900871998948
214.816,0.04427593106987537
214.916,0.06078372251414617
215.016,0.07107875196244955
215.116,0.06958310878826003
215.216,0.05812281643536549
215.316,0.05911862672142159
215.416,0.05703677492744738
215.516,0.05502410828109952
215.716,0.05429374714330587
215.818,0.066589131171861
216.016,0.03864529978985003
216.116,0.08018520305905388
216.317,0.04657149766687218
216.416,0.08628699461672626
216.516,0.06297796212427025
216.716,0.053596766181602064
216.816,0.058102928584494166
216.916,0.03226506045492347
217.116,0.07666085534923299
217.216,0.06916920598276212
217.416,0.06525367331108814
217.516,0.08100783014633789
217.616,0.07555372868021429
217.717,0.08550890737371933
217.916,0.08720248062897142
218.116,0.15472464106481082
218.216,0.13258392258216067
218.416,0.15631612389943267
218.516,0.1838660805077651
218.616,0.2023050724050633
218.816,0.2245244751725209
218.916,0.213955236404275
219.116,0.22515215976488817
219.216,0.20225343412292915
219.417,0.21949158127968127
219.516,0.19818419265343304
219.616,0.21120983746393288
219.816,0.18576023570593464
219.916,0.2046643943995344
220.016,0.2128681690570636
220.216,0.2005840293968271
220.316,0.16755138756396537
220.416,0.14476057914123597
220.616,0.11852585926623696
220.716,0.09418212669996764
220.916,0.049928872860083115
221.016,0.04029314717282283
221.116,0.06453833137179626
221.316,0.06586924629435939
221.416,0.07335321276024281
221.516,0.04936753912840702
221.616,0.05108819389430644
221.716,0.026984619203303365
221.816,0.028957532089297664
222.016,0.05100492211187459
222.116,0.023682551477494377
222.216,0.026428383877784737
222.416,0.021679441161131005
222.516,0.030890670086060844
222.616,0.020549420338732
222.816,0.03431611351208741
222.916,0.0340769256482634
223.116,0.025459030554177746
223.216,0.026556298043816866
223.316,0.03225102608955249
223.516,0.04503009505914596
223.616,0.07605247315415027
223.816,0.05022875080535118
223.916,0.07070719592846549
224.016,0.07018387574371313
224.116,0.07404739414801947
224.316,0.11406218741069934
224.416,0.1208131278118298
224.516,0.1259323212211629
224.716,0.41797032534390705
224.816,0.39057597289157653
224.916,0.3740112468313828
225.016,0.4101975054528864
225.116,0.40163993192247655
225.216,0.38031524644549713
225.416,0.38465044205280474
225.516,0.39526643495351177
225.616,0.39810394895477946
225.816,0.3817382382069353
225.916,0.38628629898777195
226.016,0.40139535538956356
226.116,0.3710850422018875
226.316,0.3537265831889878
226.416,0.3612119846055144
226.516,0.3169887943386855
226.616,0.30628140568216816
226.716,0.2473230024513725
226.916,0.2276792210155834
227.016,0.21909453781890703
227.216,0.15443430820751358
227.316,0.14161375283515246
227.416,0.12619114472885806
227.516,0.08936363365780643
227.616,0.1292892389736214
227.716,0.06855763526005555
227.816,0.03689627963768888
227.916,0.05734391859387258
228.016,0.046391049267781995
228.216,0.058286761958332975
228.316,0.03622320609100163
228.416,0.044505093890853276
228.616,0.021221757771042026
228.716,0.06681084003532134
228.816,0.042218690998113845
229.016,0.028665244774377072
229.116,0.050126521484577635
229.316,0.09499214171698958
229.416,0.0915400659310378
229.516,0.04449950842158158
229.616,0.05013781746344023
229.716,0.0799119383139145
229.816,0.07578690662213522
229.916,0.08167102246418731
230.016,0.09936053371253745
230.116,0.10352230312382626
230.216,0.07581489642733032
230.416,0.13715517748193246
230.516,0.11807649108230371
230.616,0.14342908221051826
230.816,0.20970613467666674
230.916,0.2192834147058506
231.016,0.22173311111461338
231.116,0.24707439959096605
231.216,0.22768453104741102
231.316,0.2049317804451408
231.416,0.21393066062635094
231.516,0.22340841591825145
231.616,0.2502283030521241
231.716,0.25687048224773856
231.816,0.24054546001943283
231.916,0.2077786334204868
232.016,0.2366987954844209
232.216,0.21003589046500712
232.316,0.22283981144448495
232.516,0.22833846195814422
232.616,0.19178669153882916
232.716,0.18620888089235552
232.916,0.19917070139254373
233.016,0.19188769676622008
233.116,0.17869446424862942
233.216,0.15360081983325963
233.316,0.1284482878486689
233.416,0.1065803771041061
233.516,0.07723359267339597
233.716,0.08674384538197669
233.816,0.08998704079884556
234.016,0.07016459169147952
234.116,0.03103589829221104
234.216,0.06684838642178806
234.416,0.04964430243653658
234.516,0.04783865230324203
234.616,0.07949844911745002
234.716,0.054632826068151986
234.816,0.07889938393654272
234.916,0.06358092433417642
235.017,0.057687446892859366
235.216,0.0361786739831699
235.316,0.05523423664448471
235.416,0.027692847064281337
235.516,0.052309254592977805
235.616,0.04212030498133897
235.816,0.06278559078187865
235.916,0.08370227057544644
236.116,0.06698651654269572
236.216,0.07690157278682241
236.416,0.0809815041137684
236.516,0.09712267692889166
236.616,0.13102185550131606
236.816,0.1356755170382272
236.916,0.1995171480449427
237.018,0.1990611043655133
237.217,0.2847938300868641
237.317,0.38248646562440974
237.417,0.42440393840687063
237.517,0.41259515569702004
237.617,0.41007882129182527
237.817,0.44105486573429176
237.917,0.4124943660576557
238.017,0.42167296799712195
238.217,0.38250944789818353
238.317,0.37811155711652583
238.517,0.39256161005778095
238.617,0.3809042083792675
238.717,0.3492419125809323
238.917,0.29655253883623006
239.017,0.2701405869122649
239.117,0.28450773954716996
239.217,0.2562946230340747
239.317,0.24656230811842814
239.417,0.20830914949384677
239.517,0.2036143395631659
239.617,0.1690584575992896
239.717,0.14666027573325816
239.817,0.14370971066193738
240.017,0.09240964348596993
240.117,0.1012662741593134
240.317,0.09755918523991702
240.417,0.08567212939641244
240.517,0.07346270834155556
240.618,0.09495451846782091
240.817,0.08122694406808464
240.917,0.06627983307505642
241.017,0.08427200689249542
241.117,0.06888183175051135
241.217,0.07006537737305554
241.417,0.07645187925896582
241.517,0.08498362860584777
241.617,0.09851167702830257
241.817,0.08080964511385647
241.917,0.0706454058139688
242.118,0.08403418526413543
242.217,0.09796921024558713
242.317,0.07418986119249192
242.517,0.08273630405805893
242.617,0.08056173808903117
242.817,0.07885568454398297
242.917,0.10744061296131732
243.017,0.08822244162469738
243.217,0.09485317136421004
243.317,0.10169991899769112
243.517,0.12001294352153949
243.617,0.10889540576799421
243.717,0.08754416211911961
243.817,0.11670337735266788
243.917,0.1383069540904931
244.017,0.11935922352559028
244.217,0.13284233344739113
244.317,0.192963543860029
244.417,0.19310536693674732
244.517,0.22571838660825905
244.617,0.2078443855090497
244.717,0.20909544371921635
244.917,0.22133667708995064
245.017,0.2052145679414426
245.117,0.23922065969347228
245.217,0.21570703887295303
245.317,0.1805318839754486
245.417,0.18971698276849033
245.517,0.1838312196542286
245.617,0.2156218146147025
245.717,0.19777995184100133
245.817,0.21551699440513636
246.017,0.20578667474503953
246.117,0.22709268908291946
246.217,0.23126084124484914
246.317,0.22322619065916002
246.417,0.23232950949620085
246.617,0.2850895036246465
246.717,0.28088217318096637
246.917,0.4276358114287789
247.017,0.41669033264924743
247.117,0.43545432291094727
247.218,0.41706509227313954
247.417,0.41700165844495296
247.617,0.4248145800358925
247.717,0.4207347977076793
247.817,0.3751258333184169
247.917,0.38877507540924544
248.017,0.36894371937945875
248.117,0.40047017017120473
248.317,0.3948443025751705
248.417,0.3960681934038097
248.517,0.38487465984367963
248.717,0.4102124745090008
248.817,0.37677097171480317
248.917,0.3851043568178966
249.117,0.3701531058593178
249.217,0.3898554520822029
249.417,0.35223352552946274
249.517,0.312532012502952
249.617,0.31837932702317784
249.817,0.25996560408200853
249.917,0.22579042016542455
250.017,0.2358482410838073
250.117,0.2056250099633666
250.217,0.16750028983256599
250.317,0.16294394937400986
250.417,0.1643744401038476
250.517,0.18572972945157612
250.617,0.1694680595837109
250.717,0.18111658270888997
250.817,0.17318513015812717
250.917,0.17497946474425827
