range
0.2716749885177066
0.26797231046999576
0.2816962657050564
0.260674579664509
0.2662225808845787
0.28648914764607725
0.2674501321069512
0.2806033423982512
0.27884245595173146
0.2743556802573537
0.27039189904907124
0.3080820476060744
0.27809660811725545
0.2751207584383293
0.2801227787624764
0.2725219930059377
0.2846117787152975
0.26515619177990346
0.2711716234300714
0.2852192769539637
0.2592885009785468
0.2574914791945269
0.24673049169915318
0.24918281780787627
0.2669299605224143
0.2610263477937462
0.2726240900758161
0.2692100648459515
0.27041605875707575
0.2746586725974452
0.26043559472075
0.2966180055297808
0.30016733905525605
0.2664228399755392
0.27688606769625096
0.255012334434015
0.27345209270001003
0.27042203516919616
0.27775163061860586
0.26756719696584313
0.25783915837889587
0.2610749314053552
0.27061030925118534
0.2575781083180916
0.26544307420942415
0.27738759283147757
0.2802763267671476
0.2715358707757598
0.27395394718835653
0.28274694161379943
0.26372042784765815
0.2775919066129464
0.2720424476422297
0.29379332104514344
0.2742205297003292
0.28058673621195224
0.2741311883016243
0.2898473232082864
0.28097722601679687
0.2738200532026023
0.27577769013188985
0.269593487511935
0.28043610354813625
0.2749223423763892
0.2666035697104292
0.272913973685694
0.26970424652969777
0.3027928534111305
0.29628504588445614
0.2840907738973839
0.27684584026109205
0.27523233546340925
0.25753636700173416
0.29471452357475836
0.2690347226224013
0.2813445921611582
0.29335453698574293
0.28389118721340767
0.2917290779835465
0.2804270439604778
0.25859560380698077
0.26441546466123805
0.27485012534106923
0.2838417936571062
0.2889297708360701
0.2809621099028521
0.27310035055534976
0.2722702501333475
0.27959206831157735
0.29381045934371974
0.24384591508315456
0.26892459759475584
0.28365724470807985
0.2856573010449631
0.2671562648857261
0.3013836881532925
0.26981150026119005
0.2953078799276614
0.2815961913347796
0.28422704576717844
0.2623610924004683
0.24539873375051835
0.29054453201923375
0.29143082550512767
0.26640096930536583
0.2731203905228056
0.273282613351324
0.25143657091857174
0.28783953081715935
0.2622280458589227
0.2813111220004586
0.269058466717167
0.26008353862807165
0.268391859837338
0.27033326670913893
0.28034732799001
0.2583070365161204
0.2831049648414634
0.2821375681268836
0.27659460729952723
0.26930530462886937
0.2333507362868827
0.28279882719643373
0.2715712362995584
0.27713243183111075
0.26443860966401656
0.2889119232102909
0.27295108530294787
0.2671110555268967
0.2603932402230251
0.277757013242708
0.2635390411420686
0.27778024082150593
0.27387162100650536
0.25767509580036213
0.2804180611665238
0.2697952174266869
0.27997355288720105
0.26315992736947574
0.28447811440285264
0.26562817509505005
0.2787151390619151
0.26793724024980964
0.3058203924251598
0.2686044736454617
0.2532642384643235
0.28164599539261814
0.25948007629778913
0.23565514098089035
0.26699612135036294
0.2802703926083673
0.26883708753781527
0.27332604279203726
0.2969383659629054
0.2679936764951172
0.2747597736097815
0.2714245515588184
0.2904058121750852
0.27329837058586504
0.27643872913850465
0.28752404638993473
0.2881773717027331
0.27734263870186004
0.259003561028643
0.27844024249984023
0.26664189846222863
0.2685887347847364
0.28561475935761876
0.2631879558581016
0.24829992904539283
0.26092394103317657
0.27374099773387023
0.27646570556971933
0.30008019007862574
0.2785699918546598
0.27645134438654706
0.2514671242365504
0.2674360101872098
0.2739405646794675
0.27804370241362886
0.2935408895389063
0.2820987488572671
0.2673654621468447
0.2751094771237323
0.2754182255257819
0.2545261350701139
0.27375332278925457
0.27532138295210656
0.25100997494881017
0.26647871913009447
0.28866156023595596
0.3002683234012763
0.2865947282468503
0.2863512766414969
0.26746779499669543
0.2754267520925845
0.25749970837259756
0.27469461178961174
0.2651010362192881
0.25175255690109843
0.2741322698659409
0.2761552307130593
0.271175330961834
0.2823822434384922
0.2488775445762216
0.2970631655342576
0.2659132645155106
0.26235647753704516
0.27849379073103664
0.27908394600297776
0.2775443038293305
0.2958061318427084
0.2724408820966718
0.2586646686424144
0.2801804692802073
0.3096805270133899
0.26745258318340753
0.2737467707962269
0.2899565548410169
0.29251501542370845
0.2558698052848157
0.27784964508542576
0.2902064999330825
0.27423136619020255
0.2475631647053404
0.28035572633442907
0.2971076331587619
0.2699501077006849
0.2515809364996995
0.2565896085598037
0.28059991565468695
0.28359188285415216
0.2656491112301468
0.29360485859077445
0.2879186979619903
0.2607497064057134
0.26547502113417787
0.2582356044931212
0.2805743904488162
0.29765799485116584
0.2667785619833851
0.2770121893037832
0.27019864448513103
0.27125095035550334
0.2887534983958929
0.261838861880424
0.25940799676747217
0.2651580093904982
0.2766171129327034
0.2876393454334868
0.27691252496424484
0.2532592798842649
0.28596431564566116
0.28965344371934354
0.3021218790177887
0.25004821896318236
0.27497361876181775
0.2881698014727127
0.2721212421085234
0.25049391434182644
0.25864085335989734
0.27837717912131377
0.2842258704135454
0.29985087922604464
0.2829073669089622
0.25023232395382716
0.27262369099344363
0.2652686522520031
0.28520726207043057
0.24990339519196939
0.2929093606560374
0.27298808585740264
0.2813798985053436
0.27794929099055643
0.27502820419174057
0.2822818765177938
0.2812624191326364
0.24997132174098935
0.2633220923916079
0.2749981019000821
0.27958032987760273
0.25918802524559764
0.2792418866366924
0.29026189793521845
0.27659124877554975
0.2552721087376514
0.28463699738967085
0.27102645156794863
0.23041042563024067
0.2890075029825643
0.27781285503919484
0.2621223597325794
0.2863993643848168
0.28984495347392936
0.2800414917787802
0.27543099311425323
0.2638708872943593
0.2775357699676389
0.2705433453713002
0.24999273181657647
0.2860915214794676
0.2602391350359063
0.2641387146811158
0.2941994816355906
0.27413627589752276
0.2792177374486685
0.28324357578846665
0.2771033063556263
0.30054184150741925
0.285060196066227
0.29372425247751904
0.27799700920341563
0.28881320055526805
0.2549119242091247
0.2453645021281986
0.2801268005526156
0.28649027518059533
0.2808989688271254
0.27208865690003364
0.29345413533798115
0.2892173623688898
0.2906795678729306
0.28058783375449164
0.2918483473099873
0.2913926602800214
0.2627154471991493
0.2540195002813169
0.28765435456754707
0.26581032952243283
0.27458366249540034
0.28288471994429876
0.26552424704985006
0.27090258062059214
0.27057941224154
0.2538873075656141
0.2604054183638661
0.28292693570411576
0.2784513282142802
0.27059890420207466
0.2690684816336435
0.2690689631469132
0.25402729270749724
0.2613537500848566
0.2522867631394819
0.28572578685805605
0.2732915869266912
0.2793811162686504
0.27923118951087456
0.2991869537794544
0.2740639768279225
0.260388301323237
0.28553555103355077
0.26206196543000865
0.29213188210424706
0.2748707645784088
0.2797963998498782
0.2500815932020002
0.26676297235861407
0.255682731980872
0.2660755368878625
0.27007335585639397
0.2704387629268495
0.27223474316125407
0.26969589935157806
0.287984256827563
0.27572718087788844
0.2815239944270038
0.2677745867103575
0.2559646983291917
0.2746469840992755
0.281785848131788
0.2822264820011579
0.2934542868139971
0.2812962945018807
0.27830680890958925
0.25526074277636307
0.2944723944994381
0.2852598030550744
0.2753303297893156
0.26780882064005557
0.25763101923442194
0.24577142078383588
0.27952222560947426
0.2660803400944181
0.29670955630875107
0.268960032345294
0.2816907717522138
0.29564366630207073
0.27065358194002753
0.29093819694566575
0.26187413858221414
0.2689636141410418
0.27122115183257595
0.2798266655752642
0.28371985162100183
0.2740455166981191
0.23998866640513936
0.27156588217565586
0.27581950202680866
0.2826657842237043
0.2583191284662277
0.2742279371997336
0.2792125898826958
0.25288979155218244
0.26451827474736117
0.2677316148834825
0.25674160468306106
0.2707371875134677
0.2942239734523303
0.28076281603658837
0.2906434793204055
0.2839062752105955
0.2454753144201132
0.2948599218762993
0.2525760622486568
0.2783348203565785
0.28223583397014257
0.2701180654852247
0.2836711911172128
0.27270313072539376
0.27072644128304657
0.2601132477552276
0.27843637081211475
0.2791165198606017
0.29279425563758904
0.25234268719596376
0.28709537907061433
0.2552386310061385
0.27331356497269227
0.2698026436959359
0.25549523975294675
0.273667796517512
0.26184531102324976
0.2740132451031459
0.29805680136466656
0.2795153351905359
0.274406116199362
0.279980233017019
0.2823877212661347
0.2660613693036163
0.26416136619214786
0.28115988584841345
0.3012751185729109
0.27933357721876084
0.23923782140205505
0.29734749442140157
0.2641413883981246
0.26173463842975664
0.25351956919686264
0.2901071619420243
0.2904664755024657
0.2708467730755943
0.26118812499584837
0.28013693306530035
0.2900911099167194
0.2609072104659535
0.26273524388942604
0.26660895796067674
0.2901622766304004
0.28271364460402465
0.2864941688512738
0.271126209377557
0.2864595583293452
0.2503297068851758
0.2601619661393571
0.25145834226759123
0.2725059167487904
0.28710531169427805
0.27237821973721116
0.3011553646839412
0.2613873331408088
0.26216181847821335
0.27461550455064
0.27163507989517816
0.2660083264528954
0.2916171179439624
0.2664789567931174
0.2724417149363429
0.26845501331998295
0.24619116183839196
0.2909119161002099
0.26906927656250595
0.28313744679045527
0.24846114466830063
0.2587377767436038
0.2608789492911882
0.28089854011960774
0.24866399013898685
0.2893261870826662
0.30391226892137174
0.2876075127046701
0.2480633564639497
0.27301699884693253
0.294271777023308
0.25922980795938455
0.2743282485915303
0.285761778590214
0.2676739977188616
0.2683162886091306
0.2651237870227089
